timestamp,connected,download_mbps,upload_mbps,ping_ms,wifi_status,http_response_ms
2025-11-05 10:42:54,True,,,,True,464.88
2025-11-05 10:47:56,True,,,,True,430.12
2025-11-05 10:52:57,True,,,,True,627.41
2025-11-05 10:57:59,True,,,,True,471.39
2025-11-05 11:03:01,True,,,,True,611.61
2025-11-05 11:08:03,True,,,,True,503.54
2025-11-05 11:13:05,True,,,,True,559.65
2025-11-05 11:18:07,True,,,,True,551.3
2025-11-05 11:23:08,True,,,,True,533.61
2025-11-05 11:28:10,True,,,,True,532.92
2025-11-05 11:33:12,True,,,,True,469.99
2025-11-05 11:38:13,True,15.91,3.25,54.2,True,405.01
2025-11-05 11:43:37,True,,,,True,434.08
2025-11-05 11:48:39,True,,,,True,469.05
2025-11-05 11:53:40,True,,,,True,706.41
2025-11-05 11:58:43,True,,,,True,609.04
2025-11-05 12:03:45,True,,,,True,484.65
2025-11-05 12:08:47,True,,,,True,517.82
2025-11-05 12:13:49,True,,,,True,454.46
2025-11-05 12:18:51,True,,,,True,422.55
2025-11-05 12:23:53,True,,,,True,447.8
2025-11-05 12:28:54,True,,,,True,521.68
2025-11-05 12:33:56,True,,,,True,436.91
2025-11-05 12:38:57,True,13.59,2.29,54.34,True,372.85
2025-11-05 12:44:21,True,,,,True,553.38
2025-11-05 12:49:23,True,,,,True,510.66
2025-11-05 12:54:25,True,,,,True,484.67
2025-11-05 12:59:27,True,,,,True,486.17
2025-11-05 13:04:28,True,,,,True,514.87
2025-11-05 13:09:30,True,,,,True,469.94
2025-11-05 13:14:32,True,,,,True,496.87
2025-11-05 13:19:34,True,,,,True,476.67
2025-11-05 13:24:36,True,,,,True,426.24
2025-11-05 13:29:37,True,,,,True,442.61
2025-11-05 13:34:39,True,,,,True,525.81
2025-11-05 13:39:40,True,17.72,2.66,50.74,True,502.32
2025-11-05 13:45:05,True,,,,True,433.09
2025-11-05 13:50:06,True,,,,True,475.07
2025-11-05 13:55:08,True,,,,True,407.33
2025-11-05 14:00:10,True,,,,True,420.25
2025-11-05 14:05:11,True,,,,True,492.43
2025-11-05 14:10:13,True,,,,True,533.31
2025-11-05 14:15:14,True,,,,True,422.29
2025-11-05 14:20:16,True,,,,True,429.15
2025-11-05 14:25:17,True,,,,True,606.81
2025-11-05 14:30:20,True,,,,True,606.48
2025-11-05 14:35:22,True,,,,True,502.11
2025-11-05 14:40:23,True,15.86,8.19,41.87,True,437.72
2025-11-05 14:45:47,True,,,,True,426.51
2025-11-05 14:50:49,True,,,,True,541.61
2025-11-05 14:55:51,True,,,,True,450.08
2025-11-05 15:00:52,True,,,,True,441.19
2025-11-05 15:05:54,True,,,,True,584.29
2025-11-05 15:10:56,True,,,,True,554.66
2025-11-05 15:15:58,True,,,,True,654.2
2025-11-05 15:21:00,True,,,,True,445.39
2025-11-05 15:26:01,True,,,,True,502.62
2025-11-05 15:31:03,True,,,,True,499.59
2025-11-05 15:36:05,True,,,,True,515.24
2025-11-05 15:41:07,True,10.15,12.08,41.13,True,589.29
2025-11-05 15:46:33,True,,,,True,538.57
2025-11-05 15:51:35,True,,,,True,497.57
2025-11-05 15:56:36,True,,,,True,574.36
2025-11-05 16:01:38,True,,,,True,694.18
2025-11-05 16:06:41,True,,,,True,502.86
2025-11-05 16:11:42,True,,,,True,452.71
2025-11-05 16:16:44,True,,,,True,724.03
2025-11-05 16:21:46,True,,,,True,425.97
2025-11-05 16:26:48,True,,,,True,451.58
2025-11-05 16:31:49,True,,,,True,473.26
2025-11-05 16:36:51,True,,,,True,594.91
2025-11-05 16:41:53,True,12.21,11.27,45.42,True,608.37
2025-11-05 16:47:18,True,,,,True,483.6
2025-11-05 16:52:19,True,,,,True,415.49
2025-11-05 16:57:21,True,,,,True,513.44
2025-11-05 17:02:22,True,,,,True,425.64
2025-11-05 17:07:24,True,,,,True,646.97
2025-11-05 17:12:26,True,,,,True,639.43
2025-11-05 17:17:28,True,,,,True,490.63
2025-11-05 17:22:30,True,,,,True,507.25
2025-11-05 17:27:31,True,,,,True,518.69
2025-11-05 17:32:33,True,,,,True,524.94
2025-11-05 17:37:35,True,,,,True,736.17
2025-11-05 17:42:37,True,10.69,12.03,47.92,True,455.32
2025-11-05 17:48:01,True,,,,True,452.3
2025-11-05 17:53:03,True,,,,True,442.99
2025-11-05 17:58:04,True,,,,True,617.52
2025-11-05 18:03:06,True,,,,True,631.99
2025-11-05 18:08:08,True,,,,True,472.21
2025-11-05 18:13:10,True,,,,True,449.71
2025-11-05 18:18:12,True,,,,True,541.49
2025-11-05 18:23:13,True,,,,True,447.12
2025-11-05 18:28:15,True,,,,True,429.71
2025-11-05 18:33:16,True,,,,True,549.91
2025-11-05 18:38:18,True,,,,True,512.76
2025-11-05 18:43:20,True,16.91,12.8,65.07,True,542.67
2025-11-05 18:48:45,True,,,,True,487.34
2025-11-05 18:53:46,True,,,,True,461.04
2025-11-05 18:58:48,True,,,,True,492.05
2025-11-05 19:03:49,True,,,,True,431.53
2025-11-05 19:08:51,True,,,,True,574.07
2025-11-05 19:13:53,True,,,,True,506.09
2025-11-05 19:18:54,True,,,,True,587.23
2025-11-05 19:23:58,True,,,,True,683.68
2025-11-05 19:29:00,True,,,,True,469.55
2025-11-05 19:34:02,True,,,,True,560.69
2025-11-05 19:39:04,True,,,,True,570.33
2025-11-05 19:44:06,True,18.69,11.14,46.62,True,515.63
2025-11-05 19:49:30,True,,,,True,593.96
2025-11-05 19:54:32,True,,,,True,430.92
2025-11-05 19:59:33,True,,,,True,753.81
2025-11-05 20:04:36,True,,,,True,538.79
2025-11-05 20:09:38,True,,,,True,527.17
2025-11-05 20:14:40,True,,,,True,618.49
2025-11-05 20:19:42,True,,,,True,370.72
2025-11-05 20:24:43,True,,,,True,454.63
2025-11-05 20:29:46,True,,,,True,424.27
2025-11-05 20:34:47,True,,,,True,465.71
2025-11-05 20:39:49,True,,,,True,478.01
2025-11-05 20:44:50,True,9.09,3.63,85.21,True,544.6
2025-11-05 20:50:16,True,,,,True,556.09
2025-11-05 20:55:18,True,,,,True,420.66
2025-11-05 21:00:19,True,,,,True,416.47
2025-11-05 21:05:21,True,,,,True,464.24
2025-11-05 21:10:22,True,,,,True,489.25
2025-11-05 21:15:24,True,,,,True,456.18
2025-11-05 21:20:25,True,,,,True,506.54
2025-11-05 21:25:27,True,,,,True,569.13
2025-11-05 21:30:29,True,,,,True,464.04
2025-11-05 21:35:31,True,,,,True,510.23
2025-11-05 21:40:32,True,,,,True,666.71
2025-11-05 21:45:35,True,21.11,13.76,35.59,True,505.48
2025-11-05 21:50:59,True,,,,True,422.58
2025-11-05 21:56:00,True,,,,True,475.22
2025-11-05 22:01:02,True,,,,True,373.94
2025-11-05 22:06:04,True,,,,True,451.81
2025-11-05 22:11:05,True,,,,True,430.78
2025-11-05 22:16:07,True,,,,True,398.39
2025-11-05 22:21:08,True,,,,True,416.92
2025-11-05 22:26:10,True,,,,True,473.15
2025-11-05 22:31:12,True,,,,True,549.66
2025-11-05 22:36:14,True,,,,True,445.41
2025-11-05 22:41:15,True,,,,True,433.66
2025-11-05 22:46:17,True,7.72,13.66,36.78,True,401.83
2025-11-05 22:51:40,True,,,,True,443.07
2025-11-05 22:56:42,True,,,,True,494.11
2025-11-05 23:01:44,True,,,,True,543.39
2025-11-05 23:06:45,True,,,,True,492.35
2025-11-05 23:11:47,True,,,,True,597.98
2025-11-05 23:16:49,True,,,,True,372.46
2025-11-05 23:21:51,True,,,,True,441.36
2025-11-05 23:26:52,True,,,,True,384.32
2025-11-05 23:31:53,True,,,,True,343.06
2025-11-05 23:36:55,True,,,,True,435.72
2025-11-05 23:41:56,True,,,,True,472.14
2025-11-05 23:46:58,True,19.48,8.14,66.76,True,493.19
2025-11-05 23:52:23,True,,,,True,432.28
2025-11-05 23:57:24,True,,,,True,515.21
2025-11-06 00:02:26,True,,,,True,409.92
2025-11-06 00:07:27,True,,,,True,367.13
2025-11-06 00:12:29,True,,,,True,332.51
2025-11-06 00:17:30,True,,,,True,373.56
2025-11-06 00:22:31,True,,,,True,486.39
2025-11-06 00:27:33,True,,,,True,409.44
2025-11-06 00:32:34,True,,,,True,431.21
2025-11-06 00:37:36,True,,,,True,369.82
2025-11-06 00:42:37,True,,,,True,496.35
2025-11-06 00:47:39,True,15.41,13.11,68.61,True,504.88
2025-11-06 00:53:03,True,,,,True,491.47
2025-11-06 00:58:05,True,,,,True,349.9
2025-11-06 01:03:07,True,,,,True,343.07
2025-11-06 01:08:08,True,,,,True,524.61
2025-11-06 01:13:10,True,,,,True,542.95
2025-11-06 01:18:11,True,,,,True,523.62
2025-11-06 01:23:13,True,,,,True,386.13
2025-11-06 01:28:15,True,,,,True,425.21
2025-11-06 01:33:16,True,,,,True,414.91
2025-11-06 01:38:18,True,,,,True,357.35
2025-11-06 01:43:19,True,,,,True,468.05
2025-11-06 01:48:20,True,25.26,15.05,43.48,True,358.3
2025-11-06 01:53:44,True,,,,True,376.62
2025-11-06 01:58:45,True,,,,True,459.67
2025-11-06 02:03:46,True,,,,True,412.24
2025-11-06 02:08:48,True,,,,True,390.62
2025-11-06 02:13:49,True,,,,True,378.79
2025-11-06 02:18:51,True,,,,True,397.92
2025-11-06 02:23:52,True,,,,True,370.09
2025-11-06 02:28:53,True,,,,True,699.22
2025-11-06 02:33:56,True,,,,True,511.9
2025-11-06 02:38:57,True,,,,True,514.94
2025-11-06 02:43:59,True,,,,True,547.09
2025-11-06 02:49:01,True,7.26,9.57,43.98,True,392.98
2025-11-06 02:54:25,True,,,,True,402.42
2025-11-06 02:59:26,True,,,,True,412.8
2025-11-06 03:04:27,True,,,,True,442.66
2025-11-06 03:09:29,True,,,,True,477.73
2025-11-06 03:14:31,True,,,,True,361.15
2025-11-06 03:19:32,True,,,,True,425.03
2025-11-06 03:24:33,True,,,,True,428.3
2025-11-06 03:29:35,True,,,,True,421.71
2025-11-06 03:34:36,True,,,,True,441.05
2025-11-06 03:39:38,True,,,,True,420.7
2025-11-06 03:44:39,True,,,,True,350.9
2025-11-06 03:49:40,True,17.98,8.34,39.25,True,481.72
2025-11-06 03:55:04,True,,,,True,384.35
2025-11-06 04:00:05,True,,,,True,343.67
2025-11-06 04:05:07,True,,,,True,463.36
2025-11-06 04:10:08,True,,,,True,476.13
2025-11-06 04:15:10,True,,,,True,415.51
2025-11-06 04:20:12,True,,,,True,359.92
2025-11-06 04:25:13,True,,,,True,511.51
2025-11-06 04:30:15,True,,,,True,517.91
2025-11-06 04:35:16,True,,,,True,347.47
2025-11-06 04:40:18,True,,,,True,410.01
2025-11-06 04:45:19,True,,,,True,366.28
2025-11-06 04:50:20,True,20.22,13.07,42.5,True,374.76
2025-11-06 04:55:44,True,,,,True,406.0
2025-11-06 05:00:45,True,,,,True,481.77
2025-11-06 05:05:47,True,,,,True,384.81
2025-11-06 05:10:48,True,,,,True,377.4
2025-11-06 05:15:49,True,,,,True,488.43
2025-11-06 05:20:51,True,,,,True,496.2
2025-11-06 05:25:53,True,,,,True,515.81
2025-11-06 05:30:55,True,,,,True,455.79
2025-11-06 05:35:57,True,,,,True,443.84
2025-11-06 05:40:58,True,,,,True,373.47
2025-11-06 05:46:00,True,,,,True,356.77
2025-11-06 05:51:01,True,26.12,12.77,45.6,True,430.4
2025-11-06 05:56:24,True,,,,True,2202.84
2025-11-06 06:01:31,True,,,,True,513.16
2025-11-06 06:06:33,True,,,,True,373.62
2025-11-06 06:11:34,True,,,,True,518.16
2025-11-06 06:16:36,True,,,,True,450.58
2025-11-06 06:21:38,True,,,,True,442.29
2025-11-06 06:26:39,True,,,,True,360.62
2025-11-06 06:31:40,True,,,,True,370.84
2025-11-06 06:36:42,True,,,,True,517.3
2025-11-06 06:41:44,True,,,,True,429.84
2025-11-06 06:46:45,True,,,,True,545.03
2025-11-06 06:51:47,True,18.63,13.85,39.75,True,474.81
2025-11-06 06:57:11,True,,,,True,419.34
2025-11-06 07:02:12,True,,,,True,499.9
2025-11-06 07:07:14,True,,,,True,427.44
2025-11-06 07:12:15,True,,,,True,424.43
2025-11-06 07:17:17,True,,,,True,505.5
2025-11-06 07:22:19,True,,,,True,628.38
2025-11-06 07:27:21,True,,,,True,481.58
2025-11-06 07:32:22,True,,,,True,424.97
2025-11-06 07:37:24,True,,,,True,428.3
2025-11-06 07:42:25,True,,,,True,450.27
2025-11-06 07:47:27,True,,,,True,489.27
2025-11-06 07:52:28,True,21.1,12.78,43.77,True,456.84
2025-11-06 07:57:52,True,,,,True,618.0
2025-11-06 08:02:54,True,,,,True,513.37
2025-11-06 08:07:56,True,,,,True,509.73
2025-11-06 08:12:58,True,,,,True,431.47
2025-11-06 08:17:59,True,,,,True,443.74
2025-11-06 08:23:01,True,,,,True,472.27
2025-11-06 08:28:02,True,,,,True,360.05
2025-11-06 08:33:03,True,,,,True,533.91
2025-11-06 08:38:05,True,,,,True,454.01
2025-11-06 08:43:07,True,,,,True,309.63
2025-11-06 08:48:08,True,,,,True,456.44
2025-11-06 08:53:09,True,13.47,17.17,34.86,True,503.42
2025-11-06 08:58:33,True,,,,True,467.0
2025-11-06 09:03:35,True,,,,True,525.05
2025-11-06 09:08:36,True,,,,True,468.85
2025-11-06 09:13:38,True,,,,True,403.87
2025-11-06 09:18:39,True,,,,True,526.39
2025-11-06 09:23:41,True,,,,True,360.91
2025-11-06 09:28:42,True,,,,True,471.54
2025-11-06 09:33:44,True,,,,True,403.92
2025-11-06 09:38:45,True,,,,True,709.46
2025-11-06 09:43:48,True,,,,True,429.77
2025-11-06 09:48:49,True,,,,True,553.4
2025-11-06 09:53:51,True,17.33,17.14,35.3,True,373.57
2025-11-06 09:59:14,True,,,,True,459.14
2025-11-06 10:04:16,True,,,,True,519.81
2025-11-06 10:09:18,True,,,,True,495.84
2025-11-06 10:14:20,True,,,,True,490.52
2025-11-06 10:19:21,True,,,,True,479.96
2025-11-06 10:24:23,True,,,,True,445.91
2025-11-06 10:29:25,True,,,,True,525.16
2025-11-06 10:34:26,True,,,,True,430.63
2025-11-06 10:39:28,True,,,,True,553.56
2025-11-06 10:44:30,True,,,,True,508.19
2025-11-06 10:49:32,True,,,,True,354.74
2025-11-06 10:54:33,True,21.27,17.11,36.67,True,409.85
2025-11-06 10:59:56,True,,,,True,338.91
2025-11-06 11:04:57,True,,,,True,480.17
2025-11-06 11:09:59,True,,,,True,509.51
2025-11-06 11:15:00,True,,,,True,435.83
2025-11-06 11:20:02,True,,,,True,605.31
2025-11-06 11:25:04,True,,,,True,477.64
2025-11-06 11:30:06,True,,,,True,570.47
2025-11-06 11:35:08,True,,,,True,433.14
2025-11-06 11:40:09,True,,,,True,391.72
2025-11-06 11:45:11,True,,,,True,470.87
2025-11-06 11:50:12,True,,,,True,364.49
2025-11-06 11:55:14,True,7.84,16.26,33.0,True,489.89
2025-11-06 12:00:38,True,,,,True,475.8
2025-11-06 12:05:39,True,,,,True,556.38
2025-11-06 12:10:42,True,,,,True,500.21
2025-11-06 12:15:44,True,,,,True,538.24
2025-11-06 12:20:46,True,,,,True,512.84
2025-11-06 12:25:48,True,,,,True,376.69
2025-11-06 12:30:49,True,,,,True,342.3
2025-11-06 12:35:50,True,,,,True,538.56
2025-11-06 12:40:52,True,,,,True,429.54
2025-11-06 12:45:54,True,,,,True,527.79
2025-11-06 12:50:55,True,,,,True,522.87
2025-11-06 12:55:57,True,6.14,17.08,35.99,True,410.92
2025-11-06 13:01:20,True,,,,True,369.61
2025-11-06 13:06:21,True,,,,True,531.48
2025-11-06 13:11:23,True,,,,True,366.68
2025-11-06 13:16:25,True,,,,True,394.71
2025-11-06 13:21:26,True,,,,True,453.56
2025-11-06 13:26:27,True,,,,True,419.67
2025-11-06 13:31:29,True,,,,True,380.43
2025-11-06 13:36:30,True,,,,True,476.75
2025-11-06 13:41:32,True,,,,True,360.32
2025-11-06 13:46:33,True,,,,True,418.13
2025-11-06 13:51:35,True,,,,True,512.21
2025-11-06 13:56:36,True,5.85,11.09,34.77,True,500.77
2025-11-06 14:02:08,True,,,,True,448.28
2025-11-06 14:07:10,True,,,,True,332.47
2025-11-06 14:12:11,True,,,,True,532.85
2025-11-06 14:17:13,True,,,,True,562.59
2025-11-06 14:22:15,True,,,,True,556.94
2025-11-06 14:27:16,True,,,,True,548.86
2025-11-06 14:32:18,True,,,,True,459.52
2025-11-06 14:37:20,True,,,,True,358.51
2025-11-06 14:42:21,True,,,,True,424.33
2025-11-06 14:47:22,True,,,,True,416.12
2025-11-06 14:52:24,True,,,,True,439.94
2025-11-06 14:57:25,True,7.08,13.76,40.88,True,400.55
2025-11-06 15:02:49,True,,,,True,551.99
2025-11-06 15:07:50,True,,,,True,357.95
2025-11-06 15:12:52,True,,,,True,441.98
2025-11-06 15:17:53,True,,,,True,587.75
2025-11-06 15:22:55,True,,,,True,527.56
2025-11-06 15:27:57,True,,,,True,425.95
2025-11-06 15:32:58,True,,,,True,516.86
2025-11-06 15:38:00,True,,,,True,407.32
2025-11-06 15:43:02,True,,,,True,419.37
2025-11-06 15:48:03,True,,,,True,501.66
2025-11-06 15:53:05,True,,,,True,466.0
2025-11-06 15:58:07,True,11.62,12.72,36.05,True,467.05
2025-11-06 16:03:30,True,,,,True,563.59
2025-11-06 16:08:32,True,,,,True,581.06
2025-11-06 16:13:34,True,,,,True,452.04
2025-11-06 16:18:35,True,,,,True,670.58
2025-11-06 16:23:38,True,,,,True,622.26
2025-11-06 16:25:41,True,13.91,14.58,37.21,True,560.08
2025-11-06 16:31:05,True,,,,True,647.21
2025-11-06 16:36:08,True,,,,True,464.94
2025-11-06 16:41:09,True,,,,True,505.37
2025-11-06 16:46:11,True,,,,True,570.23
2025-11-06 16:51:13,True,,,,True,491.23
2025-11-06 16:56:15,True,,,,True,474.85
2025-11-06 17:01:16,True,,,,True,577.96
2025-11-06 17:06:18,True,,,,True,453.18
2025-11-06 17:11:20,True,,,,True,519.5
2025-11-06 17:16:22,True,,,,True,535.42
2025-11-06 17:21:24,True,,,,True,501.69
2025-11-06 17:26:25,True,7.66,13.93,46.17,True,429.54
2025-11-06 17:31:49,True,,,,True,509.6
2025-11-06 17:36:51,True,,,,True,514.34
2025-11-06 17:41:53,True,,,,True,440.7
2025-11-06 17:46:54,True,,,,True,496.39
2025-11-06 17:51:56,True,,,,True,490.13
2025-11-06 17:56:58,True,,,,True,411.38
2025-11-06 18:01:59,True,,,,True,532.67
2025-11-06 18:07:01,True,,,,True,468.33
2025-11-06 18:12:03,True,,,,True,492.01
2025-11-06 18:17:05,True,,,,True,485.35
2025-11-06 18:22:06,True,,,,True,792.72
2025-11-06 18:27:09,True,11.15,13.81,40.37,True,540.63
2025-11-06 18:32:33,True,,,,True,467.28
2025-11-06 18:37:34,True,,,,True,485.1
2025-11-06 18:42:36,True,,,,True,591.42
2025-11-06 18:47:38,True,,,,True,456.87
2025-11-06 18:52:40,True,,,,True,417.04
2025-11-06 18:57:41,True,,,,True,460.38
2025-11-06 19:02:43,True,,,,True,490.85
2025-11-06 19:07:44,True,,,,True,511.2
2025-11-06 19:12:46,True,,,,True,487.0
2025-11-06 19:17:47,True,,,,True,529.63
2025-11-06 19:22:49,True,,,,True,413.39
2025-11-06 19:27:51,True,8.45,14.33,40.77,True,536.64
2025-11-06 19:33:15,True,,,,True,429.8
2025-11-06 19:38:16,True,,,,True,411.0
2025-11-06 19:43:17,True,,,,True,358.01
2025-11-06 19:48:18,True,,,,True,443.94
2025-11-06 19:53:20,True,,,,True,375.14
2025-11-06 19:58:21,True,,,,True,399.11
2025-11-06 20:03:22,True,,,,True,427.29
2025-11-06 20:08:24,True,,,,True,412.84
2025-11-06 20:13:25,True,,,,True,611.34
2025-11-06 20:18:27,True,,,,True,513.48
2025-11-06 20:23:29,True,,,,True,507.8
2025-11-06 20:28:31,True,5.17,10.7,54.6,True,867.86
2025-11-06 20:33:56,True,,,,True,584.61
2025-11-06 20:38:58,True,,,,True,493.68
2025-11-06 20:44:00,True,,,,True,605.54
2025-11-06 20:49:02,True,,,,True,474.14
2025-11-06 20:54:03,True,,,,True,537.45
2025-11-06 20:59:05,True,,,,True,431.76
2025-11-06 21:04:07,True,,,,True,523.75
2025-11-06 21:09:08,True,,,,True,435.83
2025-11-06 21:14:10,True,,,,True,415.93
2025-11-06 21:19:11,True,,,,True,2212.04
2025-11-06 21:24:18,True,,,,True,706.78
2025-11-06 21:29:20,True,6.68,10.33,66.19,True,500.32
2025-11-06 21:34:45,True,,,,True,659.45
2025-11-06 21:39:47,True,,,,True,553.09
2025-11-06 21:44:49,True,,,,True,455.55
2025-11-06 21:49:51,True,,,,True,565.18
2025-11-06 21:54:52,True,,,,True,602.75
2025-11-06 21:59:54,True,,,,True,579.0
2025-11-06 22:04:56,True,,,,True,449.72
2025-11-06 22:09:58,True,,,,True,467.31
2025-11-06 22:14:59,True,,,,True,504.16
2025-11-06 22:20:01,True,,,,True,440.01
2025-11-06 22:25:02,True,,,,True,449.59
2025-11-06 22:30:04,True,,,,True,428.23
2025-11-06 22:35:07,True,9.36,14.28,43.88,True,423.37
2025-11-06 22:40:30,True,,,,True,544.05
2025-11-06 22:45:32,True,,,,True,774.88
2025-11-06 22:50:34,True,,,,True,453.1
2025-11-06 22:55:36,True,,,,True,532.92
2025-11-06 23:00:38,True,,,,True,445.57
2025-11-06 23:05:39,True,,,,True,436.5
2025-11-06 23:10:41,True,,,,True,539.56
2025-11-06 23:15:42,True,,,,True,410.59
2025-11-06 23:20:44,True,,,,True,470.3
2025-11-06 23:25:45,True,,,,True,410.25
2025-11-06 23:30:47,True,,,,True,421.23
2025-11-06 23:35:48,True,22.32,15.53,45.77,True,479.6
2025-11-06 23:41:12,True,,,,True,370.92
2025-11-06 23:46:13,True,,,,True,535.33
2025-11-06 23:51:15,True,,,,True,463.36
2025-11-06 23:56:17,True,,,,True,409.11
2025-11-07 00:01:18,True,,,,True,476.16
2025-11-07 00:06:20,True,,,,True,367.61
2025-11-07 00:11:21,True,,,,True,542.92
2025-11-07 00:16:23,True,,,,True,523.62
2025-11-07 00:21:25,True,,,,True,420.34
2025-11-07 00:26:26,True,,,,True,584.65
2025-11-07 00:31:28,True,,,,True,511.06
2025-11-07 00:36:30,True,24.98,15.33,51.55,True,493.51
2025-11-07 00:41:54,True,,,,True,534.12
2025-11-07 00:46:56,True,,,,True,511.02
2025-11-07 00:51:58,True,,,,True,484.69
2025-11-07 00:57:00,True,,,,True,439.24
2025-11-07 01:02:01,True,,,,True,432.72
2025-11-07 01:07:03,True,,,,True,424.27
2025-11-07 01:12:04,True,,,,True,460.3
2025-11-07 01:17:06,True,,,,True,625.64
2025-11-07 01:22:08,True,,,,True,443.16
2025-11-07 01:27:10,True,,,,True,497.28
2025-11-07 01:32:11,True,,,,True,756.3
2025-11-07 01:37:14,True,21.29,13.02,37.85,True,480.54
2025-11-07 01:42:38,True,,,,True,495.67
2025-11-07 01:47:40,True,,,,True,383.16
2025-11-07 01:52:41,True,,,,True,471.9
2025-11-07 01:57:43,True,,,,True,489.79
2025-11-07 02:02:44,True,,,,True,604.26
2025-11-07 02:07:46,True,,,,True,366.15
2025-11-07 02:12:48,True,,,,True,551.91
2025-11-07 02:17:50,True,,,,True,775.39
2025-11-07 02:22:52,True,,,,True,507.51
2025-11-07 02:27:54,True,,,,True,463.9
2025-11-07 02:32:56,True,,,,True,720.32
2025-11-07 02:37:58,True,21.85,15.36,47.25,True,426.39
2025-11-07 02:43:22,True,,,,True,484.07
2025-11-07 02:48:24,True,,,,True,418.46
2025-11-07 02:53:25,True,,,,True,467.56
2025-11-07 02:58:26,True,,,,True,412.57
2025-11-07 03:03:28,True,,,,True,371.86
2025-11-07 03:08:29,True,,,,True,490.78
2025-11-07 03:13:31,True,,,,True,387.66
2025-11-07 03:18:32,True,,,,True,522.46
2025-11-07 03:23:34,True,,,,True,406.7
2025-11-07 03:28:36,True,,,,True,691.22
2025-11-07 03:33:38,True,,,,True,623.18
2025-11-07 03:38:40,True,27.47,13.75,39.03,True,552.07
2025-11-07 03:44:04,True,,,,True,494.57
2025-11-07 03:49:06,True,,,,True,424.2
2025-11-07 03:54:08,True,,,,True,493.63
2025-11-07 03:59:09,True,,,,True,439.41
2025-11-07 04:04:11,True,,,,True,822.31
2025-11-07 04:09:13,True,,,,True,531.72
2025-11-07 04:14:15,True,,,,True,570.29
2025-11-07 04:19:17,True,,,,True,410.86
2025-11-07 04:24:19,True,,,,True,531.93
2025-11-07 04:29:20,True,,,,True,381.73
2025-11-07 04:34:22,True,,,,True,487.78
2025-11-07 04:39:23,True,27.15,14.89,36.94,True,740.41
2025-11-07 04:44:48,True,,,,True,420.96
2025-11-07 04:49:49,True,,,,True,777.88
2025-11-07 04:54:52,True,,,,True,417.65
2025-11-07 04:59:54,True,,,,True,433.4
2025-11-07 05:04:55,True,,,,True,494.34
2025-11-07 05:09:57,True,,,,True,449.79
2025-11-07 05:14:58,True,,,,True,556.21
2025-11-07 05:20:00,True,,,,True,559.52
2025-11-07 05:25:02,True,,,,True,394.68
2025-11-07 05:30:04,True,,,,True,482.11
2025-11-07 05:35:05,True,,,,True,656.64
2025-11-07 05:40:08,True,25.66,13.45,45.26,True,512.41
2025-11-07 05:45:32,True,,,,True,416.87
2025-11-07 05:50:33,True,,,,True,848.68
2025-11-07 05:55:36,True,,,,True,512.35
2025-11-07 06:00:38,True,,,,True,368.26
2025-11-07 06:05:39,True,,,,True,687.47
2025-11-07 06:10:41,True,,,,True,636.49
2025-11-07 06:15:43,True,,,,True,843.27
2025-11-07 06:20:46,True,,,,True,606.66
2025-11-07 06:25:48,True,,,,True,554.77
2025-11-07 06:30:50,True,,,,True,523.71
2025-11-07 06:35:52,True,,,,True,391.35
2025-11-07 06:40:54,True,19.04,12.85,46.03,True,409.16
2025-11-07 06:46:17,True,,,,True,442.9
2025-11-07 06:51:19,True,,,,True,499.32
2025-11-07 06:56:20,True,,,,True,350.07
2025-11-07 07:01:22,True,,,,True,401.1
2025-11-07 07:06:23,True,,,,True,387.57
2025-11-07 07:11:24,True,,,,True,394.87
2025-11-07 07:16:26,True,,,,True,407.37
2025-11-07 07:21:27,True,,,,True,1059.58
2025-11-07 07:26:30,True,,,,True,563.12
2025-11-07 07:31:32,True,,,,True,551.39
2025-11-07 07:36:34,True,,,,True,554.18
2025-11-07 07:41:36,True,16.52,13.49,48.52,True,445.31
2025-11-07 07:47:00,True,,,,True,476.04
2025-11-07 07:52:01,True,,,,True,501.72
2025-11-07 07:57:03,True,,,,True,469.56
2025-11-07 08:02:05,True,,,,True,570.95
2025-11-07 08:07:08,True,,,,True,415.33
2025-11-07 08:12:09,True,,,,True,585.98
2025-11-07 08:17:11,True,,,,True,603.79
2025-11-07 08:22:13,True,,,,True,527.02
2025-11-07 08:27:15,True,,,,True,692.61
2025-11-07 08:32:17,True,,,,True,432.95
2025-11-07 08:37:19,True,,,,True,424.66
2025-11-07 08:42:20,True,16.68,3.56,49.53,True,527.15
2025-11-07 08:47:45,True,,,,True,503.39
2025-11-07 08:52:47,True,,,,True,652.34
2025-11-07 08:57:49,True,,,,True,519.81
2025-11-07 09:02:51,True,,,,True,856.36
2025-11-07 09:07:53,True,,,,True,369.0
2025-11-07 09:12:55,True,,,,True,518.86
2025-11-07 09:17:56,True,,,,True,3770.06
2025-11-07 09:23:08,True,,,,True,632.36
2025-11-07 09:28:10,True,,,,True,475.16
2025-11-07 09:33:11,True,,,,True,530.03
2025-11-07 09:38:13,True,,,,True,550.69
2025-11-07 09:43:16,True,12.71,13.28,41.94,True,481.81
2025-11-07 09:48:40,True,,,,True,460.39
2025-11-07 09:53:42,True,,,,True,502.17
2025-11-07 09:58:43,True,,,,True,410.56
2025-11-07 10:03:45,True,,,,True,499.47
